id,question,hop_count,reasoning_path,variant_type
550,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, và Võ Văn Thưởng là cựu sinh viên của Đại học Harvard. Đúng hay sai?",2,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""ALUMNUS_OF"", ""alm325204_001""]",UNANSWERABLE
551,"Trần Lưu Quang là tiền nhiệm của Đoàn Khuê trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Đoàn Khuê kế nhiệm Nguyễn Hồng Lĩnh trong chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu, Nguyễn Hồng Lĩnh giữ chức vụ Giám đốc Sở Kế hoạch và Đầu tư tỉnh Bà Rịa-Vũng Tàu từ 2011-06-21 đến 2021-07-22. Đúng hay sai?",3,"[""pol798260"", ""PRECEDED"", ""pol46742"", ""SUCCEEDED"", ""pol1464760"", ""TERM_DURATION"", ""DURATION_từ 2011-06-21 đến 2021-07-22""]",UNANSWERABLE
552,"Đào Hồng Lan là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bộ trưởng Bộ Y tế, Phạm Viết Thanh kế nhiệm Nguyễn Quốc Triệu trong chức vụ Bộ trưởng Bộ Y tế, Nguyễn Quốc Triệu giữ chức vụ Chủ tịch nước từ 2011-09-21 đến 2019-06-21. Đúng hay sai?",3,"[""pol7503946"", ""PRECEDED"", ""pol3702677"", ""SUCCEEDED"", ""pol107351"", ""TERM_DURATION"", ""DURATION_từ 2011-09-21 đến 2019-06-21""]",UNANSWERABLE
553,"Phạm Hoài Nam là người kế nhiệm của Trần Thanh Nghiêm trong chức vụ Tư lệnh Quân chủng Phòng không - Không quân, Trần Thanh Nghiêm phục vụ trong Lục quân nhân dân Việt Nam. Đúng hay sai?",2,"[""pol3234339"", ""PRECEDED"", ""pol15254839"", ""SERVED_IN"", ""mil3161938_001""]",UNANSWERABLE
554,"Bùi Quang Vinh có phải là người kế nhiệm của Nguyễn Xuân Phúc trong chức vụ Bộ trưởng Bộ Kế hoạch và Đầu tư Việt Nam không, và liệu Nguyễn Xuân Phúc có phải là cựu sinh viên của Đại học Kinh tế Quốc dân Plekhanov (Moskva) không?",3,"[""pol626284"", ""SUCCEEDED"", ""pol63818"", ""SUCCEEDED"", ""pol3281066"", ""ALUMNUS_OF"", ""alm1462810_001""]",UNANSWERABLE
555,"Nguyễn Xuân Cường là tiền nhiệm của Cao Đức Phát trong chức vụ Bộ trưởng Bộ Tài nguyên và Môi trường, Nguyễn Xuân Cường giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hà Tây từ 2006-06 đến 2008-08-01. Đúng hay sai?",2,"[""pol108361"", ""PRECEDED"", ""pol3282589"", ""TERM_DURATION"", ""DURATION_từ 2006-06 đến 2008-08-01""]",UNANSWERABLE
556,"Trần Lưu Quang là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phạm Viết Thanh sinh năm 1970. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""BORN_YEAR"", ""YEAR_1962""]",UNANSWERABLE
557,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang kế nhiệm Phan Chí Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phan Chí Thanh giữ chức vụ Bộ trưởng Bộ Quốc phòng từ 2006-04-25 đến 2021-01-30. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""SUCCEEDED"", ""pol13463635"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến 2021-01-30""]",UNANSWERABLE
558,"Đinh Đức Thiện có phải là tiền nhiệm của Trần Sâm trong chức vụ Chủ nhiệm Tổng cục Hậu cần không, và Trần Sâm đã nhận Huân chương Lao động hạng Nhất chưa?",2,"[""pol10656"", ""PRECEDED"", ""pol60031"", ""AWARDED"", ""awa102743_004""]",UNANSWERABLE
559,"Lương Cường kế nhiệm Tô Lâm trong chức vụ Chủ tịch nước, Tô Lâm kế nhiệm Nguyễn Phú Trọng trong chức vụ Tổng Bí thư, Nguyễn Phú Trọng giữ chức vụ Bộ trưởng Bộ Công an, nước Cộng hoà xã hội chủ nghĩa Việt Nam từ 2006-06-26 đến 2011-07-23. Đúng hay sai?",3,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""SUCCEEDED"", ""pol46636"", ""TERM_DURATION"", ""DURATION_từ 2006-06-26 đến 2011-07-23""]",UNANSWERABLE
560,"Ai là người kế nhiệm của Đỗ Mười trong chức vụ Chủ tịch nước, và ông ấy giữ chức vụ đó từ 2000-2005?",2,"[""pol30735"", ""PRECEDED"", ""pol3702842"", ""TERM_DURATION"", ""DURATION_từ 1991-06-27 đến 1997-12-29""]",UNANSWERABLE
561,"Nguyễn Trọng Nghĩa có phải là người kế nhiệm Võ Văn Thưởng trong chức vụ Chủ tịch nước không, và Võ Văn Thưởng có bằng Tiến sĩ Luật không? Đúng hay sai?",2,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""HAS_ACADEMIC_TITLE"", ""aca248258_002""]",UNANSWERABLE
562,"Ngô Phương Ly là con gái của Ngô Thị Mận, và Ngô Thị Mận sinh năm 1948 tại Điện Biên. Đúng hay sai?",2,"[""pol19885953"", ""SUCCEEDED"", ""pol19781903"", ""BORN_AT"", ""loc3701927_001""]",UNANSWERABLE
563,"Nguyễn Phú Trọng là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính là tiền nhiệm của Trương Thị Mai trong chức vụ Trưởng ban Tổ chức Trung ương, Trương Thị Mai có học vị Thạc sĩ Quản lý Hành chính công. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""PRECEDED"", ""pol841947"", ""HAS_ACADEMIC_TITLE"", ""aca798260_002""]",UNANSWERABLE
564,"Lương Cường là tiền nhiệm của Lê Hiền Vân trong chức vụ Chủ nhiệm Tổng cục Chính trị Quân đội nhân dân Việt Nam, Lê Hiền Vân sinh năm 1960 tại TP. Hồ Chí Minh. Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol1394758"", ""BORN_AT"", ""loc3698506_001""]",UNANSWERABLE
565,"Đỗ Bá Tỵ kế nhiệm Huỳnh Ngọc Sơn trong chức vụ Bộ trưởng Quốc phòng, Huỳnh Ngọc Sơn sinh năm 1951. Đúng hay sai?",2,"[""pol55273"", ""SUCCEEDED"", ""pol1463420"", ""BORN_YEAR"", ""YEAR_1951""]",UNANSWERABLE
566,"Võ Thị Ánh Xuân kế nhiệm Đặng Thị Ngọc Thịnh trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Đặng Thị Ngọc Thịnh kế nhiệm Võ Văn Hưng trong chức vụ Phó Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Hưng giữ chức vụ Phó Chủ nhiệm Thường trực Ủy ban Kiểm tra Trung ương từ 2001-04-22 đến 2007-07-25. Đúng hay sai?",3,"[""pol3280810"", ""SUCCEEDED"", ""pol1463457"", ""SUCCEEDED"", ""pol19364019"", ""TERM_DURATION"", ""DURATION_từ 2001-04-22 đến 2007-07-25""]",UNANSWERABLE
567,"Nguyễn Phú Trọng là tiền nhiệm của Mùa A Sơn trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Mùa A Sơn có học vị Tiến sĩ Hóa học. Đúng hay sai?",2,"[""pol248258"", ""PRECEDED"", ""pol3701927"", ""HAS_ACADEMIC_TITLE"", ""aca660401_001""]",UNANSWERABLE
568,"Trong giai đoạn từ 2010 đến 2015, Nguyễn Hải Ninh đã từng giữ chức vụ Bí thư Tỉnh ủy Khánh Hòa trước Nguyễn Khắc Định hay không, và liệu Nghiêm Xuân Thành có phải là người tiền nhiệm của Nguyễn Khắc Định không?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""PRECEDED"", ""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2016 đến 2021""]",UNANSWERABLE
569,"Lương Cường kế nhiệm Nguyễn Ngọc Hai trong chức vụ Chính ủy Quân khu 3, Nguyễn Ngọc Hai có học vị Tiến sĩ Khoa học không? Đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol1464685"", ""HAS_ACADEMIC_TITLE"", ""aca436788_004""]",UNANSWERABLE
570,"Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm trong chức vụ Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Phan Thị Thanh Tâm sinh tại Hà Nội. Đúng hay sai?",2,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""BORN_AT"", ""loc19433288_001""]",UNANSWERABLE
571,"Nguyễn Vĩnh Nghiệp là tiền nhiệm của Trương Tấn Sang trong chức vụ Chủ tịch Ủy ban nhân dân Thành phố Hồ Chí Minh, Trương Tấn Sang giữ chức vụ Giám đốc Sở Kế hoạch và Đầu tư tỉnh Đồng Nai từ 1986 đến 1988. Đúng hay sai?",2,"[""pol138738"", ""PRECEDED"", ""pol106424"", ""TERM_DURATION"", ""DURATION_từ 1986 đến 1988""]",UNANSWERABLE
572,"Trịnh Đình Dũng là tiền nhiệm của Phạm Hồng Hà trong chức vụ Bộ trưởng Bộ Xây dựng Việt Nam, và Phạm Hồng Hà giữ chức vụ Chủ tịch nước từ 2010-07-29 đến 2015-08-04. Đúng hay sai?",2,"[""pol55980"", ""PRECEDED"", ""pol1463238"", ""TERM_DURATION"", ""DURATION_từ 2010-07-29 đến 2015-08-04""]",UNANSWERABLE
573,"Nguyễn Tấn Hưng là người kế nhiệm của Nguyễn Hồ Hải trong chức vụ Bí thư Tỉnh ủy tỉnh Bình Phước, Nguyễn Hồ Hải sinh năm 1969. Đúng hay sai?",2,"[""pol1464720"", ""PRECEDED"", ""pol19510792"", ""BORN_YEAR"", ""YEAR_1969""]",UNANSWERABLE
574,"Trần Lưu Quang là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, còn Phạm Viết Thanh giữ chức vụ Chủ tịch Hội đồng Nhân dân tỉnh Bình Dương từ 2021-06-30 đến 2025-06-30. Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2021-06-30 đến 2025-06-30""]",UNANSWERABLE
575,"Lê Thanh Nghị kế nhiệm Xuân Thủy trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Xuân Thủy sinh năm 1912. Đúng hay sai?",2,"[""pol99226"", ""SUCCEEDED"", ""pol58729"", ""BORN_YEAR"", ""YEAR_1912""]",UNANSWERABLE
576,"Nguyễn Phú Trọng là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Vũ Đức Đam trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, Vũ Đức Đam có học vị Tiến sĩ Quản lý hành chính công. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol475335"", ""HAS_ACADEMIC_TITLE"", ""aca807209_001""]",UNANSWERABLE
577,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Phan Văn Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, Phan Văn Mãi sinh năm 1973 tại Hà Nội. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_AT"", ""loc3169162_001""]",UNANSWERABLE
578,"Trần Khiêu giữ chức vụ gì trước Nguyễn Quốc Triệu tại Ủy ban nhân dân tỉnh Trà Vinh, và Nguyễn Quốc Triệu sinh năm nào?",2,"[""pol1748823"", ""PRECEDED"", ""pol107351"", ""BORN_YEAR"", ""YEAR_1961""]",UNANSWERABLE
579,"Trần Văn Rón là tiền nhiệm của Bùi Văn Nghiêm trong chức vụ Giám đốc Sở Nông nghiệp Tỉnh Vĩnh Long, Bùi Văn Nghiêm có học vị Tiến sĩ Triết học. Đúng hay sai?",2,"[""pol3281061"", ""PRECEDED"", ""pol14945457"", ""HAS_ACADEMIC_TITLE"", ""aca3696712_002""]",UNANSWERABLE
580,"Trương Hải Long kế nhiệm Nguyễn Văn Hiện trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Vĩnh Phúc, Nguyễn Văn Hiện sinh năm 1963. Đúng hay sai?",2,"[""pol19753111"", ""SUCCEEDED"", ""pol1463256"", ""BORN_YEAR"", ""YEAR_1963""]",UNANSWERABLE
581,"Trần Văn Túy kế nhiệm Vũ Ngọc Riềm trong chức vụ Bí thư Tỉnh ủy Hải Dương, Vũ Ngọc Riềm sinh tại Bắc Ninh. Đúng hay sai?",2,"[""pol794793"", ""SUCCEEDED"", ""pol15279717"", ""BORN_AT"", ""loc794793_001""]",UNANSWERABLE
582,Ai là người tiền nhiệm của Tráng A Tủa trong chức vụ Giám đốc Công an tỉnh Điện Biên?,2,"[""pol1463277"", ""PRECEDED"", ""pol19695921"", ""TERM_DURATION"", ""DURATION_từ 2020-06-26 đến 2021-12-01""]",UNANSWERABLE
583,"Phan Thị Thanh Tâm là người tiền nhiệm của Nguyễn Phú Trọng trong chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, Võ Văn Thưởng kế nhiệm Đinh La Thăng trong chức vụ Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, Nguyễn Đức Long giữ chức vụ Ủy viên Trung ương Đảng khóa IX, X, XI, XII từ 2005-04-25 đến nay. Đúng hay sai?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol3705037"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến nay""]",UNANSWERABLE
584,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Nguyễn Thị Kim Ngân trong chức vụ Chủ tịch Quốc hội, Nguyễn Thị Kim Ngân sinh năm 1960. Đúng hay sai?",2,"[""pol19785738"", ""PRECEDED"", ""pol106956"", ""BORN_YEAR"", ""YEAR_1954""]",UNANSWERABLE
585,"Trần Đại Quang kế nhiệm Nông Đức Mạnh trong chức vụ Chủ tịch Quốc hội nuớc, Cộng hòa Xã hội chủ nghĩa Việt Nam, Nông Đức Mạnh kế nhiệm Lê Khả Phiêu trong chức vụ Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, Lê Khả Phiêu qua đời tại Hà Nội. Đúng hay sai?",3,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""SUCCEEDED"", ""pol24330"", ""DIED_AT"", ""loc3156606_001""]",UNANSWERABLE
586,"Nguyễn Đình Khang kế nhiệm Bùi Văn Cường trong chức vụ Chủ tịch Tổng Liên đoàn Lao động Việt Nam, Bùi Văn Cường sinh năm 1965 tại Thành phố Hồ Chí Minh. Đúng hay sai?",2,"[""pol3424714"", ""SUCCEEDED"", ""pol1463209"", ""BORN_AT"", ""loc248258_001""]",UNANSWERABLE
587,"Nguyễn Xuân Đông là tiền nhiệm của Trương Quốc Huy trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hà Nam, Trương Quốc Huy giữ chức vụ Thường vụ Tỉnh ủy Hà Nam, Bí thư Thị ủy Duy Tiên từ 2019-12-01 đến 2020-10-06. Nguyễn Xuân Đông cũng từng là Bí thư Tỉnh ủy Vĩnh Phúc, đúng hay sai?",2,"[""pol3711586"", ""PRECEDED"", ""pol19661048"", ""TERM_DURATION"", ""DURATION_từ 2019-12-01 đến 2020-10-06""]",UNANSWERABLE
588,"Phan Văn Giang kế nhiệm Trương Mạnh Dũng trong chức vụ Phó Bí thư Quân ủy Trung ương, Trương Mạnh Dũng có học vị Tiến sĩ Y khoa. Đúng hay sai?",2,"[""pol3169162"", ""SUCCEEDED"", ""pol19856753"", ""HAS_ACADEMIC_TITLE"", ""aca591117_001""]",UNANSWERABLE
589,"Đinh Văn Điến là tiền nhiệm của Nguyễn Duy Giảng trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Thanh Hóa, Nguyễn Duy Giảng sinh năm 1973. Đúng hay sai?",2,"[""pol3423907"", ""PRECEDED"", ""pol13476042"", ""BORN_YEAR"", ""YEAR_1973""]",UNANSWERABLE
590,"Đào Hồng Lan là tiền nhiệm của Trần Thị Trung Chiến trong chức vụ Bộ trưởng Bộ Y tế, Trần Thị Trung Chiến kế nhiệm Nguyễn Thị Kim Tiến trong chức vụ Bộ trưởng Bộ Y tế, Nguyễn Quốc Triệu giữ chức vụ Bộ trưởng Bộ Y tế Việt Nam từ 2007-08-02 đến 2011-08-03. Đúng hay sai?",3,"[""pol7503946"", ""PRECEDED"", ""pol435051"", ""SUCCEEDED"", ""pol107351"", ""TERM_DURATION"", ""DURATION_từ 2007-08-02 đến 2011-08-03""]",UNANSWERABLE
591,"Nguyễn Trọng Nghĩa kế nhiệm Võ Văn Thưởng trong chức vụ Trưởng Ban Tuyên giáo Trung ương, Võ Văn Thưởng kế nhiệm Nguyễn Xuân Phúc trong chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam, Nguyễn Xuân Phúc giữ chức vụ Phó Thủ tướng Thường trực Chính phủ từ 2010-08-03 đến 2016-04-07. Đúng hay sai?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2011-08-03 đến 2016-04-07""]",UNANSWERABLE
592,"Bùi Quang Vinh kế nhiệm Vương Đình Huệ trong chức vụ Thứ trưởng Bộ Kế hoạch và Đầu tư Việt Nam, Vương Đình Huệ kế nhiệm Trần Xuân Giá trong chức vụ Thứ trưởng Bộ Kế hoạch và Đầu tư, Trần Xuân Giá giữ chức vụ Thứ trưởng Bộ Kế hoạch và Đầu tư từ 1996-11-06 đến 2002-09-01. Đúng hay sai?",3,"[""pol626284"", ""SUCCEEDED"", ""pol787326"", ""SUCCEEDED"", ""pol1462810"", ""TERM_DURATION"", ""DURATION_từ 1996-11-06 đến 2002-09-01""]",UNANSWERABLE
593,"Nguyễn Thanh Nghị có kế nhiệm Nguyễn Đức Nhanh trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương không, và Nguyễn Đức Nhanh có phải là cựu sinh viên của Trường Đại học Kinh tế Quốc dân không? Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol969392"", ""SUCCEEDED"", ""pol1464924"", ""ALUMNUS_OF"", ""alm248258_001""]",UNANSWERABLE
594,"Phạm Quốc Hưng kế nhiệm Hà Quang Dĩnh trong chức vụ Giám đốc Sở Y tế tỉnh Hòa Bình, Hà Quang Dĩnh sinh năm 1959. Đúng hay sai?",2,"[""pol14847794"", ""SUCCEEDED"", ""pol13481962"", ""BORN_YEAR"", ""YEAR_1959""]",UNANSWERABLE
595,"Nguyễn Văn Linh là tiền nhiệm của Đỗ Mười trong chức vụ Chủ tịch Hội đồng Bộ trưởng, và Đỗ Mười giữ chức vụ Chủ nhiệm Văn phòng Tài chính-Thương nghiệp Phủ Thủ tướng từ 1963-01 đến 1966-11-03. Đúng hay sai?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""TERM_DURATION"", ""DURATION_từ 1963-01 đến 1966-11-03""]",UNANSWERABLE
596,"Nguyễn Thanh Nghị kế nhiệm Trần Lưu Quang trong chức vụ Trưởng Ban Chính sách, Chiến lược Trung ương, Trần Lưu Quang là tiền nhiệm của Phạm Viết Thanh trong chức vụ Bí thư Tỉnh ủy Tây Ninh, Phạm Viết Thanh giữ chức vụ Giám đốc Sở Kế hoạch và Đầu tư tỉnh An Giang từ 2016-04-12 đến 2019-02-28. Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2016-04-12 đến 2019-02-28""]",UNANSWERABLE
597,"Trần Đại Quang là tiền nhiệm của Phạm Minh Chính trong chức vụ Phó Trưởng Ban Tổ chức Trung ương, Phạm Minh Chính kế nhiệm Nguyễn Mạnh Dũng trong chức vụ Trưởng ban Tổ chức Trung ương, Nguyễn Mạnh Dũng giữ chức vụ Trưởng ban Tổ chức Trung ương Đảng Cộng sản Việt Nam từ 2011-02-08 đến 2016-02-04. Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol3699820"", ""TERM_DURATION"", ""DURATION_từ 2011-02-08 đến 2016-02-04""]",UNANSWERABLE
598,"Nguyễn Thị Thúy Ngần là tiền nhiệm của Nguyễn Văn A trong chức vụ Chủ tịch Quốc hội, Lê Khánh Hải có học vị Tiến sĩ. Đúng hay sai?",2,"[""pol19785738"", ""PRECEDED"", ""pol19468981"", ""HAS_ACADEMIC_TITLE"", ""aca11441242_001""]",UNANSWERABLE
599,"Trần Văn Rón là tiền nhiệm của Bùi Văn Nghiêm trong chức vụ Bí thư thứ nhất Đảng Cộng sản Việt Nam, Bùi Văn Nghiêm sinh năm 1966 tại Hà Nội. Đúng hay sai?",2,"[""pol3281061"", ""PRECEDED"", ""pol14945457"", ""BORN_AT"", ""loc453094_001""]",UNANSWERABLE
600,"Xét về vị trí lãnh đạo cao nhất của nước Cộng hòa xã hội chủ nghĩa Việt Nam, liệu người mà Lê Đức Anh kế nhiệm là Lương Cường, và có phải Lê Đức Anh đã tham gia vào sự kiện quân sự mang tên Trận Hà Nội diễn ra vào năm 1946 hay không? Xác định tính đúng sai của nhận định này.",2,"[""pol3161938"", ""PRECEDED"", ""pol41586"", ""FOUGHT_IN"", ""cam867_004""]",PARAPHRASE_HARD
601,"Nếu Phan Văn Mãi, người sinh ra vào năm 1973, giữ chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, thì liệu có đúng khi khẳng định Trần Lưu Quang là người tiền nhiệm của ông ta trong vai trò này không?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_YEAR"", ""YEAR_1973""]",PARAPHRASE_HARD
602,"Nếu ta biết rằng Quản Minh Cường đã giữ vị trí trước Nguyễn Văn Trăm tại Ban Tổ chức Trung ương, và Nguyễn Văn Trăm tiếp nối Tô Huy Rứa ở vai trò Trưởng ban Tổ chức Trung ương, đồng thời Tô Huy Rứa là người sở hữu học hàm Tiến sĩ Triết học, thì liệu mệnh đề trên có phản ánh đúng sự thật?",3,"[""pol19777570"", ""PRECEDED"", ""pol3241631"", ""SUCCEEDED"", ""pol318392"", ""HAS_ACADEMIC_TITLE"", ""aca318392_001""]",PARAPHRASE_HARD
603,"Xét trường hợp Phan Thị Thanh Tâm giữ vị trí mà Võ Văn Thưởng từng đảm nhiệm trước đó, và Võ Văn Thưởng lại là người tiền nhiệm của Nguyễn Đắc Vinh trong vai trò Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, trong khi Nguyễn Đắc Vinh đã từng đảm nhiệm chức vụ Chủ tịch Trung ương Hội Sinh viên Việt Nam trong khoảng thời gian từ ngày 16 tháng 2 năm 2009 đến ngày 28 tháng 12 năm 2013, thì nhận định này có xác thực không?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2009-02-16 đến 2013-12-28""]",PARAPHRASE_HARD
604,"Xét trường hợp Nguyễn Thanh Nghị đảm nhận vị trí Trưởng Ban Chính sách, Chiến lược Trung ương sau sự rời đi của Trần Lưu Quang, và nếu Trần Lưu Quang từng giữ chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh trước Nguyễn Kim Khoa, đồng thời Nguyễn Kim Khoa được xác nhận là sinh vào năm 1973, thì nhận định này có đúng với thực tế không?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol1463311"", ""BORN_YEAR"", ""YEAR_1973""]",PARAPHRASE_HARD
605,"Nếu ta biết rằng Đặng Thai Mai, người đã chào đời vào năm 1959, là người tiền nhiệm của Phạm Minh Chính ở vị trí Bí thư Tỉnh ủy Quảng Ninh, thì mệnh đề này có đúng sự thật hay không?",2,"[""pol436788"", ""PRECEDED"", ""pol19044"", ""BORN_YEAR"", ""YEAR_1959""]",PARAPHRASE_HARD
606,"Xét mối quan hệ về sự kế nhiệm chức vụ Bí thư Tỉnh ủy Tây Ninh, nếu thông tin cho rằng Phạm Viết Thanh đã đảm nhiệm vai trò này trong khoảng thời gian từ ngày 28 tháng 2 năm 2019 đến ngày 30 tháng 7 năm 2020, thì liệu có thể khẳng định Trần Lưu Quang là người đi trước ông Thanh trong cùng vị trí đó hay không? Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2019-02-28 đến 2020-07-30""]",PARAPHRASE_HARD
607,"Liệu có đúng hay không khi nói rằng, người mà Phan Như Lâm đã nối nghiệp trong vai trò Chủ tịch Hội đồng Nhân dân Tp Đà Nẵng, là một nhân vật đã qua đời vào năm 2016?",2,"[""pol15075013"", ""SUCCEEDED"", ""pol435051"", ""DIED_YEAR"", ""YEAR_2016""]",PARAPHRASE_HARD
608,"Xét trường hợp Phan Thị Thanh Tâm là người tiền nhiệm của Võ Văn Thưởng trong vai trò Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, và việc Võ Văn Thưởng nắm giữ chức vụ Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam là sự kế nhiệm đối với Nguyễn Xuân Phúc, trong khi Nguyễn Xuân Phúc đã từng đảm nhiệm chức vụ Phó Tổng Thanh tra Chính phủ trong khoảng thời gian từ tháng 3 năm 2006 đến tháng 5 năm 2006, thì nhận định này có chính xác hay không?",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2006-03 đến 2006-05""]",PARAPHRASE_HARD
609,"Việc Nguyễn Xuân Đông đảm nhận vai trò Chủ tịch Ủy ban nhân dân tỉnh Hà Nam sau khi Hồ Việt kết thúc nhiệm kỳ của mình với tư cách là Bộ trưởng, Chủ nhiệm Văn phòng Chính phủ, một vị trí mà ông nắm giữ từ ngày 09 tháng 04 năm 2016 đến ngày 07 tháng 04 năm 2021, có phải là một khẳng định đúng đắn hay không?",2,"[""pol3711586"", ""SUCCEEDED"", ""pol14720937"", ""TERM_DURATION"", ""DURATION_từ 2016-04-09 đến 2021-04-07""]",PARAPHRASE_HARD
610,Việc Sùng A Hồng giữ chức vụ Giám đốc Công an tỉnh Điện Biên trước Tráng A Tủa có xác nhận rằng Tráng A Tủa đã hoàn thành chương trình đào tạo Thạc sĩ hay không? Hãy đưa ra nhận định Đúng/Sai.,2,"[""pol1463277"", ""PRECEDED"", ""pol19695921"", ""HAS_ACADEMIC_TITLE"", ""aca3698506_003""]",PARAPHRASE_HARD
